in s,C2 in V
2.36371E-01,3.34784E+00
2.36376E-01,3.34830E+00
2.36381E-01,3.34921E+00
2.36386E-01,3.34860E+00
2.36391E-01,3.34998E+00
2.36396E-01,3.34906E+00
2.36401E-01,3.34998E+00
2.36406E-01,3.34784E+00
2.36411E-01,3.34830E+00
2.36416E-01,3.34876E+00
2.36421E-01,3.34769E+00
2.36426E-01,3.34784E+00
2.36431E-01,3.34891E+00
2.36436E-01,3.34830E+00
2.36442E-01,3.34845E+00
2.36447E-01,3.34891E+00
2.36452E-01,3.34860E+00
2.36457E-01,3.34937E+00
2.36462E-01,3.34982E+00
2.36467E-01,3.34967E+00
2.36472E-01,3.34921E+00
2.36477E-01,3.34952E+00
2.36482E-01,3.35013E+00
2.36487E-01,3.35074E+00
2.36492E-01,3.35104E+00
2.36497E-01,3.35181E+00
2.36502E-01,3.35120E+00
2.36507E-01,3.35059E+00
2.36512E-01,3.35059E+00
2.36517E-01,3.35059E+00
2.36522E-01,3.35074E+00
2.36527E-01,3.34921E+00
2.36532E-01,3.34860E+00
2.36537E-01,3.34769E+00
2.36542E-01,3.34799E+00
2.36547E-01,3.34799E+00
2.36552E-01,3.34876E+00
2.36557E-01,3.34937E+00
2.36562E-01,3.34998E+00
2.36568E-01,3.35104E+00
2.36573E-01,3.35165E+00
2.36578E-01,3.35074E+00
2.36583E-01,3.35043E+00
2.36588E-01,3.35074E+00
2.36593E-01,3.34937E+00
2.36598E-01,3.35013E+00
2.36603E-01,3.35028E+00
2.36608E-01,3.34982E+00
2.36613E-01,3.34937E+00
2.36618E-01,3.34998E+00
2.36623E-01,3.35074E+00
2.36628E-01,3.35104E+00
2.36633E-01,3.35059E+00
2.36638E-01,3.35074E+00
2.36643E-01,3.35059E+00
2.36648E-01,3.35074E+00
2.36653E-01,3.35013E+00
2.36658E-01,3.35043E+00
2.36663E-01,3.34967E+00
2.36668E-01,3.34967E+00
2.36673E-01,3.35059E+00
2.36678E-01,3.35028E+00
2.36683E-01,3.35074E+00
2.36688E-01,3.34982E+00
2.36694E-01,3.35043E+00
2.36699E-01,3.35059E+00
2.36704E-01,3.34906E+00
2.36709E-01,3.35074E+00
2.36714E-01,3.35074E+00
2.36719E-01,3.35013E+00
2.36724E-01,3.35059E+00
2.36729E-01,3.35089E+00
2.36734E-01,3.35013E+00
2.36739E-01,3.34998E+00
2.36744E-01,3.34982E+00
2.36749E-01,3.34937E+00
2.36754E-01,3.34921E+00
2.36759E-01,3.34860E+00
2.36764E-01,3.34830E+00
2.36769E-01,3.34692E+00
2.36774E-01,3.34662E+00
2.36779E-01,3.34708E+00
2.36784E-01,3.34845E+00
2.36789E-01,3.34876E+00
2.36794E-01,3.35013E+00
2.36799E-01,3.34937E+00
2.36804E-01,3.35013E+00
2.36809E-01,3.34891E+00
2.36814E-01,3.35013E+00
2.36820E-01,3.34982E+00
2.36825E-01,3.34982E+00
2.36830E-01,3.35013E+00
2.36835E-01,3.34876E+00
2.36840E-01,3.34876E+00
2.36845E-01,3.34891E+00
2.36850E-01,3.34937E+00
2.36855E-01,3.34860E+00
2.36860E-01,3.34921E+00
2.36865E-01,3.34815E+00
2.36870E-01,3.34830E+00
2.36875E-01,3.34799E+00
2.36880E-01,3.34815E+00
2.36885E-01,3.34753E+00
2.36890E-01,3.34738E+00
2.36895E-01,3.34830E+00
2.36900E-01,3.34952E+00
2.36905E-01,3.35043E+00
2.36910E-01,3.35089E+00
2.36915E-01,3.35104E+00
2.36920E-01,3.35089E+00
2.36925E-01,3.35165E+00
2.36930E-01,3.35074E+00
2.36935E-01,3.34982E+00
2.36940E-01,3.35181E+00
2.36946E-01,3.35165E+00
2.36951E-01,3.35257E+00
2.36956E-01,3.35242E+00
2.36961E-01,3.35272E+00
2.36966E-01,3.35333E+00
2.36971E-01,3.35211E+00
2.36976E-01,3.35303E+00
2.36981E-01,3.35242E+00
2.36986E-01,3.35211E+00
2.36991E-01,3.35150E+00
2.36996E-01,3.35104E+00
2.37001E-01,3.34982E+00
2.37006E-01,3.34998E+00
2.37011E-01,3.34891E+00
2.37016E-01,3.35043E+00
2.37021E-01,3.34998E+00
2.37026E-01,3.34845E+00
2.37031E-01,3.34830E+00
2.37036E-01,3.34937E+00
2.37041E-01,3.35028E+00
2.37046E-01,3.34952E+00
2.37051E-01,3.34967E+00
2.37056E-01,3.35043E+00
2.37061E-01,3.35120E+00
2.37066E-01,3.35089E+00
2.37072E-01,3.35104E+00
2.37077E-01,3.35074E+00
2.37082E-01,3.35165E+00
2.37087E-01,3.35150E+00
2.37092E-01,3.35181E+00
2.37097E-01,3.35196E+00
2.37102E-01,3.35196E+00
2.37107E-01,3.35059E+00
2.37112E-01,3.34906E+00
2.37117E-01,3.35028E+00
2.37122E-01,3.35028E+00
2.37127E-01,3.35013E+00
2.37132E-01,3.35013E+00
2.37137E-01,3.35028E+00
2.37142E-01,3.35028E+00
2.37147E-01,3.34967E+00
2.37152E-01,3.35059E+00
2.37157E-01,3.34998E+00
2.37162E-01,3.35074E+00
2.37167E-01,3.35165E+00
2.37172E-01,3.35257E+00
2.37177E-01,3.35349E+00
2.37182E-01,3.35303E+00
2.37187E-01,3.35227E+00
2.37192E-01,3.35196E+00
2.37198E-01,3.35257E+00
2.37203E-01,3.35227E+00
2.37208E-01,3.35196E+00
2.37213E-01,3.35288E+00
2.37218E-01,3.35211E+00
2.37223E-01,3.35150E+00
2.37228E-01,3.35028E+00
2.37233E-01,3.35013E+00
2.37238E-01,3.34906E+00
2.37243E-01,3.34876E+00
2.37248E-01,3.34921E+00
2.37253E-01,3.34998E+00
2.37258E-01,3.35013E+00
2.37263E-01,3.34860E+00
2.37268E-01,3.34738E+00
2.37273E-01,3.34662E+00
2.37278E-01,3.34723E+00
2.37283E-01,3.34723E+00
2.37288E-01,3.34830E+00
2.37293E-01,3.34799E+00
2.37298E-01,3.34799E+00
2.37303E-01,3.34799E+00
2.37308E-01,3.34906E+00
2.37313E-01,3.34967E+00
2.37318E-01,3.35074E+00
2.37324E-01,3.34982E+00
2.37329E-01,3.34967E+00
2.37334E-01,3.34860E+00
2.37339E-01,3.34845E+00
2.37344E-01,3.34937E+00
2.37349E-01,3.34906E+00
2.37354E-01,3.35028E+00
2.37359E-01,3.35059E+00
2.37364E-01,3.35074E+00
2.37369E-01,3.35013E+00
2.37374E-01,3.35074E+00
2.37379E-01,3.35089E+00
2.37384E-01,3.35181E+00
2.37389E-01,3.35104E+00
2.37394E-01,3.35227E+00
2.37399E-01,3.35349E+00
2.37404E-01,3.35257E+00
2.37409E-01,3.35104E+00
2.37414E-01,3.35104E+00
2.37419E-01,3.35135E+00
2.37424E-01,3.35165E+00
2.37429E-01,3.35227E+00
2.37434E-01,3.35150E+00
2.37439E-01,3.35135E+00
2.37444E-01,3.35104E+00
2.37450E-01,3.34952E+00
2.37455E-01,3.35043E+00
2.37460E-01,3.35028E+00
2.37465E-01,3.35013E+00
2.37470E-01,3.34967E+00
2.37475E-01,3.34937E+00
2.37480E-01,3.34784E+00
2.37485E-01,3.34723E+00
2.37490E-01,3.34677E+00
2.37495E-01,3.34525E+00
2.37500E-01,3.34601E+00
2.37505E-01,3.34662E+00
2.37510E-01,3.34647E+00
2.37515E-01,3.34662E+00
2.37520E-01,3.34769E+00
2.37525E-01,3.34723E+00
2.37530E-01,3.34784E+00
2.37535E-01,3.34952E+00
2.37540E-01,3.35043E+00
2.37545E-01,3.35074E+00
2.37550E-01,3.35074E+00
2.37555E-01,3.34921E+00
2.37560E-01,3.34876E+00
2.37565E-01,3.34845E+00
2.37570E-01,3.34753E+00
2.37576E-01,3.34753E+00
2.37581E-01,3.34921E+00
2.37586E-01,3.34891E+00
2.37591E-01,3.34830E+00
2.37596E-01,3.34845E+00
2.37601E-01,3.34708E+00
2.37606E-01,3.34662E+00
2.37611E-01,3.34631E+00
2.37616E-01,3.34723E+00
2.37621E-01,3.34769E+00
2.37626E-01,3.34753E+00
2.37631E-01,3.34769E+00
2.37636E-01,3.34830E+00
2.37641E-01,3.34937E+00
2.37646E-01,3.34937E+00
2.37651E-01,3.34967E+00
2.37656E-01,3.35013E+00
2.37661E-01,3.35028E+00
2.37666E-01,3.35013E+00
2.37671E-01,3.34967E+00
2.37676E-01,3.34952E+00
2.37681E-01,3.34891E+00
2.37686E-01,3.34921E+00
2.37691E-01,3.34952E+00
2.37696E-01,3.34876E+00
2.37702E-01,3.34799E+00
2.37707E-01,3.34921E+00
2.37712E-01,3.34891E+00
2.37717E-01,3.34982E+00
2.37722E-01,3.35013E+00
2.37727E-01,3.35074E+00
2.37732E-01,3.35120E+00
2.37737E-01,3.35150E+00
2.37742E-01,3.35043E+00
2.37747E-01,3.35028E+00
2.37752E-01,3.35028E+00
2.37757E-01,3.35059E+00
2.37762E-01,3.35120E+00
2.37767E-01,3.35074E+00
2.37772E-01,3.35089E+00
2.37777E-01,3.35120E+00
2.37782E-01,3.35074E+00
2.37787E-01,3.34906E+00
2.37792E-01,3.35059E+00
2.37797E-01,3.35043E+00
2.37802E-01,3.35104E+00
2.37807E-01,3.35059E+00
2.37812E-01,3.34937E+00
2.37817E-01,3.34891E+00
2.37822E-01,3.34937E+00
2.37828E-01,3.34967E+00
2.37833E-01,3.35043E+00
2.37838E-01,3.34967E+00
2.37843E-01,3.34998E+00
2.37848E-01,3.34998E+00
2.37853E-01,3.34982E+00
2.37858E-01,3.34982E+00
2.37863E-01,3.34921E+00
2.37868E-01,3.34891E+00
2.37873E-01,3.34860E+00
2.37878E-01,3.34921E+00
2.37883E-01,3.34815E+00
2.37888E-01,3.34860E+00
2.37893E-01,3.34891E+00
2.37898E-01,3.34845E+00
2.37903E-01,3.34906E+00
2.37908E-01,3.34860E+00
2.37913E-01,3.34753E+00
2.37918E-01,3.34738E+00
2.37923E-01,3.34891E+00
2.37928E-01,3.34799E+00
2.37933E-01,3.34876E+00
2.37938E-01,3.34906E+00
2.37943E-01,3.34906E+00
2.37948E-01,3.34952E+00
2.37954E-01,3.34982E+00
2.37959E-01,3.34952E+00
2.37964E-01,3.34998E+00
2.37969E-01,3.35028E+00
2.37974E-01,3.35013E+00
2.37979E-01,3.34982E+00
2.37984E-01,3.34876E+00
2.37989E-01,3.34784E+00
2.37994E-01,3.34876E+00
2.37999E-01,3.34784E+00
2.38004E-01,3.34677E+00
2.38009E-01,3.34784E+00
2.38014E-01,3.34815E+00
2.38019E-01,3.34921E+00
2.38024E-01,3.34921E+00
2.38029E-01,3.35028E+00
2.38034E-01,3.35074E+00
2.38039E-01,3.35043E+00
2.38044E-01,3.34952E+00
2.38049E-01,3.35028E+00
2.38054E-01,3.35120E+00
2.38059E-01,3.35043E+00
2.38064E-01,3.35059E+00
2.38069E-01,3.35013E+00
2.38074E-01,3.34967E+00
2.38080E-01,3.34906E+00
2.38085E-01,3.34799E+00
2.38090E-01,3.34723E+00
2.38095E-01,3.34753E+00
2.38100E-01,3.34784E+00
2.38105E-01,3.34830E+00
2.38110E-01,3.34906E+00
2.38115E-01,3.35013E+00
2.38120E-01,3.34967E+00
2.38125E-01,3.35028E+00
2.38130E-01,3.34982E+00
2.38135E-01,3.34876E+00
2.38140E-01,3.34876E+00
2.38145E-01,3.34860E+00
2.38150E-01,3.34891E+00
2.38155E-01,3.35013E+00
2.38160E-01,3.35043E+00
2.38165E-01,3.35043E+00
2.38170E-01,3.35165E+00
2.38175E-01,3.35272E+00
2.38180E-01,3.35257E+00
2.38185E-01,3.35288E+00
2.38190E-01,3.35165E+00
2.38195E-01,3.35074E+00
2.38200E-01,3.35028E+00
2.38206E-01,3.35013E+00
2.38211E-01,3.34906E+00
2.38216E-01,3.34876E+00
2.38221E-01,3.34860E+00
2.38226E-01,3.34845E+00
2.38231E-01,3.34845E+00
2.38236E-01,3.34998E+00
2.38241E-01,3.35089E+00
2.38246E-01,3.35135E+00
2.38251E-01,3.35242E+00
2.38256E-01,3.35364E+00
2.38261E-01,3.35288E+00
2.38266E-01,3.35288E+00
2.38271E-01,3.35303E+00
2.38276E-01,3.35120E+00
2.38281E-01,3.35150E+00
2.38286E-01,3.35135E+00
2.38291E-01,3.35089E+00
2.38296E-01,3.35013E+00
2.38301E-01,3.34952E+00
2.38306E-01,3.34982E+00
2.38311E-01,3.34891E+00
2.38316E-01,3.34860E+00
2.38321E-01,3.34876E+00
2.38326E-01,3.34891E+00
2.38332E-01,3.34876E+00
2.38337E-01,3.34845E+00
2.38342E-01,3.34784E+00
2.38347E-01,3.34876E+00
2.38352E-01,3.34784E+00
2.38357E-01,3.34769E+00
2.38362E-01,3.34906E+00
2.38367E-01,3.34952E+00
2.38372E-01,3.35013E+00
2.38377E-01,3.35013E+00
2.38382E-01,3.35104E+00
2.38387E-01,3.34982E+00
2.38392E-01,3.35089E+00
2.38397E-01,3.35013E+00
2.38402E-01,3.35043E+00
2.38407E-01,3.35028E+00
2.38412E-01,3.34952E+00
2.38417E-01,3.34952E+00
2.38422E-01,3.34845E+00
2.38427E-01,3.34860E+00
2.38432E-01,3.34860E+00
2.38437E-01,3.34662E+00
2.38442E-01,3.34769E+00
2.38447E-01,3.35028E+00
2.38452E-01,3.34982E+00
2.38458E-01,3.35089E+00
2.38463E-01,3.35165E+00
2.38468E-01,3.35089E+00
2.38473E-01,3.35074E+00
2.38478E-01,3.35059E+00
2.38483E-01,3.35074E+00
2.38488E-01,3.34952E+00
2.38493E-01,3.34952E+00
2.38498E-01,3.34876E+00
2.38503E-01,3.35059E+00
2.38508E-01,3.35059E+00
2.38513E-01,3.35074E+00
2.38518E-01,3.35074E+00
2.38523E-01,3.35104E+00
2.38528E-01,3.35074E+00
2.38533E-01,3.35089E+00
2.38538E-01,3.34998E+00
2.38543E-01,3.35043E+00
2.38548E-01,3.34906E+00
2.38553E-01,3.34860E+00
2.38558E-01,3.34876E+00
2.38563E-01,3.34845E+00
2.38568E-01,3.34860E+00
2.38573E-01,3.34876E+00
2.38578E-01,3.34830E+00
2.38584E-01,3.34830E+00
2.38589E-01,3.34860E+00
2.38594E-01,3.34891E+00
2.38599E-01,3.34876E+00
2.38604E-01,3.35028E+00
2.38609E-01,3.34937E+00
2.38614E-01,3.34982E+00
2.38619E-01,3.34937E+00
2.38624E-01,3.35059E+00
2.38629E-01,3.34967E+00
2.38634E-01,3.34967E+00
2.38639E-01,3.35074E+00
2.38644E-01,3.35074E+00
2.38649E-01,3.35028E+00
2.38654E-01,3.34845E+00
2.38659E-01,3.34952E+00
2.38664E-01,3.34937E+00
2.38669E-01,3.34845E+00
2.38674E-01,3.34906E+00
2.38679E-01,3.34860E+00
2.38684E-01,3.34876E+00
2.38689E-01,3.35059E+00
2.38694E-01,3.34998E+00
2.38699E-01,3.35165E+00
2.38704E-01,3.35227E+00
2.38710E-01,3.35150E+00
2.38715E-01,3.35043E+00
2.38720E-01,3.34982E+00
2.38725E-01,3.34876E+00
2.38730E-01,3.34784E+00
2.38735E-01,3.34769E+00
2.38740E-01,3.34723E+00
2.38745E-01,3.34815E+00
2.38750E-01,3.34860E+00
2.38755E-01,3.34998E+00
2.38760E-01,3.34860E+00
2.38765E-01,3.34876E+00
2.38770E-01,3.34937E+00
2.38775E-01,3.34982E+00
2.38780E-01,3.35028E+00
2.38785E-01,3.35013E+00
2.38790E-01,3.34967E+00
2.38795E-01,3.35074E+00
2.38800E-01,3.34921E+00
2.38805E-01,3.34815E+00
2.38810E-01,3.34799E+00
2.38815E-01,3.34952E+00
2.38820E-01,3.34860E+00
2.38825E-01,3.34769E+00
2.38830E-01,3.34799E+00
2.38836E-01,3.34876E+00
2.38841E-01,3.34891E+00
2.38846E-01,3.34830E+00
2.38851E-01,3.34799E+00
2.38856E-01,3.34815E+00
2.38861E-01,3.34738E+00
2.38866E-01,3.34784E+00
2.38871E-01,3.34815E+00
2.38876E-01,3.34891E+00
2.38881E-01,3.34937E+00
2.38886E-01,3.34952E+00
2.38891E-01,3.34998E+00
2.38896E-01,3.35089E+00
2.38901E-01,3.35104E+00
2.38906E-01,3.35089E+00
2.38911E-01,3.35150E+00
2.38916E-01,3.35150E+00
2.38921E-01,3.35165E+00
2.38926E-01,3.35135E+00
2.38931E-01,3.35089E+00
2.38936E-01,3.34876E+00
2.38941E-01,3.34891E+00
2.38946E-01,3.34860E+00
2.38951E-01,3.34738E+00
2.38956E-01,3.34815E+00
2.38962E-01,3.34860E+00
2.38967E-01,3.34860E+00
2.38972E-01,3.34998E+00
2.38977E-01,3.35028E+00
2.38982E-01,3.35074E+00
2.38987E-01,3.35059E+00
2.38992E-01,3.35074E+00
2.38997E-01,3.35150E+00
2.39002E-01,3.35013E+00
2.39007E-01,3.35089E+00
2.39012E-01,3.35043E+00
2.39017E-01,3.35059E+00
2.39022E-01,3.35043E+00
2.39027E-01,3.35043E+00
2.39032E-01,3.35028E+00
2.39037E-01,3.35089E+00
2.39042E-01,3.35074E+00
2.39047E-01,3.35059E+00
2.39052E-01,3.34937E+00
2.39057E-01,3.34906E+00
2.39062E-01,3.34967E+00
2.39067E-01,3.34982E+00
2.39072E-01,3.34937E+00
2.39077E-01,3.35028E+00
2.39082E-01,3.35135E+00
2.39088E-01,3.35150E+00
2.39093E-01,3.35120E+00
2.39098E-01,3.35120E+00
2.39103E-01,3.35089E+00
2.39108E-01,3.35059E+00
2.39113E-01,3.35135E+00
2.39118E-01,3.35028E+00
2.39123E-01,3.35028E+00
2.39128E-01,3.34967E+00
2.39133E-01,3.34891E+00
2.39138E-01,3.35013E+00
2.39143E-01,3.35089E+00
2.39148E-01,3.35135E+00
2.39153E-01,3.35272E+00
2.39158E-01,3.35150E+00
2.39163E-01,3.35104E+00
2.39168E-01,3.35074E+00
2.39173E-01,3.34967E+00
2.39178E-01,3.34815E+00
2.39183E-01,3.34830E+00
2.39188E-01,3.34845E+00
2.39193E-01,3.34845E+00
2.39198E-01,3.34876E+00
2.39203E-01,3.34799E+00
2.39208E-01,3.34876E+00
2.39214E-01,3.34921E+00
2.39219E-01,3.35043E+00
2.39224E-01,3.35211E+00
2.39229E-01,3.35257E+00
2.39234E-01,3.35150E+00
2.39239E-01,3.35104E+00
2.39244E-01,3.35059E+00
2.39249E-01,3.35074E+00
2.39254E-01,3.35043E+00
2.39259E-01,3.34952E+00
2.39264E-01,3.34937E+00
2.39269E-01,3.35013E+00
2.39274E-01,3.35043E+00
2.39279E-01,3.35059E+00
2.39284E-01,3.35013E+00
2.39289E-01,3.34967E+00
2.39294E-01,3.34967E+00
2.39299E-01,3.35043E+00
2.39304E-01,3.35013E+00
2.39309E-01,3.34860E+00
2.39314E-01,3.34937E+00
2.39319E-01,3.34876E+00
2.39324E-01,3.34860E+00
2.39329E-01,3.34815E+00
2.39334E-01,3.34799E+00
2.39340E-01,3.34799E+00
2.39345E-01,3.34921E+00
2.39350E-01,3.34952E+00
2.39355E-01,3.34906E+00
2.39360E-01,3.34921E+00
2.39365E-01,3.34982E+00
2.39370E-01,3.34921E+00
2.39375E-01,3.34998E+00
2.39380E-01,3.35043E+00
2.39385E-01,3.35013E+00
2.39390E-01,3.34860E+00
2.39395E-01,3.34860E+00
2.39400E-01,3.34982E+00
2.39405E-01,3.35074E+00
2.39410E-01,3.35013E+00
2.39415E-01,3.35013E+00
2.39420E-01,3.35059E+00
2.39425E-01,3.34937E+00
2.39430E-01,3.34998E+00
2.39435E-01,3.35043E+00
2.39440E-01,3.35074E+00
2.39445E-01,3.35043E+00
2.39450E-01,3.35089E+00
2.39455E-01,3.35043E+00
2.39460E-01,3.34921E+00
2.39466E-01,3.34891E+00
2.39471E-01,3.34937E+00
2.39476E-01,3.34952E+00
2.39481E-01,3.34891E+00
2.39486E-01,3.34937E+00
2.39491E-01,3.34998E+00
2.39496E-01,3.35028E+00
2.39501E-01,3.34967E+00
2.39506E-01,3.34937E+00
2.39511E-01,3.34998E+00
2.39516E-01,3.35028E+00
2.39521E-01,3.34982E+00
2.39526E-01,3.34967E+00
2.39531E-01,3.34937E+00
2.39536E-01,3.34982E+00
2.39541E-01,3.35043E+00
2.39546E-01,3.35074E+00
2.39551E-01,3.35059E+00
2.39556E-01,3.35013E+00
2.39561E-01,3.35013E+00
2.39566E-01,3.34982E+00
2.39571E-01,3.34967E+00
2.39576E-01,3.35089E+00
2.39581E-01,3.35059E+00
2.39586E-01,3.35059E+00
2.39592E-01,3.35013E+00
2.39597E-01,3.34967E+00
2.39602E-01,3.34891E+00
2.39607E-01,3.34906E+00
2.39612E-01,3.34921E+00
2.39617E-01,3.34921E+00
2.39622E-01,3.34860E+00
2.39627E-01,3.34860E+00
2.39632E-01,3.34845E+00
2.39637E-01,3.34799E+00
2.39642E-01,3.34906E+00
2.39647E-01,3.35028E+00
2.39652E-01,3.34982E+00
2.39657E-01,3.34998E+00
2.39662E-01,3.35165E+00
2.39667E-01,3.35104E+00
2.39672E-01,3.35104E+00
2.39677E-01,3.35013E+00
2.39682E-01,3.35059E+00
2.39687E-01,3.35028E+00
2.39692E-01,3.35059E+00
2.39697E-01,3.34921E+00
2.39702E-01,3.34876E+00
2.39707E-01,3.34937E+00
2.39712E-01,3.34906E+00
2.39718E-01,3.34937E+00
2.39723E-01,3.34982E+00
2.39728E-01,3.34982E+00
2.39733E-01,3.34906E+00
2.39738E-01,3.34891E+00
2.39743E-01,3.34967E+00
2.39748E-01,3.34891E+00
2.39753E-01,3.34738E+00
2.39758E-01,3.34677E+00
2.39763E-01,3.34692E+00
2.39768E-01,3.34555E+00
2.39773E-01,3.34631E+00
2.39778E-01,3.34860E+00
2.39783E-01,3.34937E+00
2.39788E-01,3.34921E+00
2.39793E-01,3.34967E+00
2.39798E-01,3.34845E+00
2.39803E-01,3.34845E+00
2.39808E-01,3.34921E+00
2.39813E-01,3.34982E+00
2.39818E-01,3.34921E+00
2.39823E-01,3.34906E+00
2.39828E-01,3.34906E+00
2.39833E-01,3.34952E+00
2.39838E-01,3.34937E+00
2.39844E-01,3.34876E+00
2.39849E-01,3.34647E+00
2.39854E-01,3.34631E+00
2.39859E-01,3.34616E+00
2.39864E-01,3.34616E+00
2.39869E-01,3.34723E+00
2.39874E-01,3.34799E+00
2.39879E-01,3.34830E+00
2.39884E-01,3.34891E+00
2.39889E-01,3.34952E+00
2.39894E-01,3.35028E+00
2.39899E-01,3.35013E+00
2.39904E-01,3.34891E+00
2.39909E-01,3.34891E+00
2.39914E-01,3.34845E+00
2.39919E-01,3.34937E+00
2.39924E-01,3.34982E+00
2.39929E-01,3.34967E+00
2.39934E-01,3.34982E+00
2.39939E-01,3.35120E+00
2.39944E-01,3.35227E+00
2.39949E-01,3.35272E+00
2.39954E-01,3.35181E+00
2.39959E-01,3.35165E+00
2.39964E-01,3.35181E+00
2.39970E-01,3.35028E+00
2.39975E-01,3.34952E+00
2.39980E-01,3.34876E+00
2.39985E-01,3.34769E+00
2.39990E-01,3.34708E+00
2.39995E-01,3.34631E+00
2.40000E-01,3.34540E+00
2.40005E-01,3.34647E+00
2.40010E-01,3.34753E+00
2.40015E-01,3.34799E+00
2.40020E-01,3.34753E+00
2.40025E-01,3.34830E+00
2.40030E-01,3.34906E+00
2.40035E-01,3.34937E+00
2.40040E-01,3.34998E+00
2.40045E-01,3.35028E+00
2.40050E-01,3.35074E+00
2.40055E-01,3.35104E+00
2.40060E-01,3.35120E+00
2.40065E-01,3.34952E+00
2.40070E-01,3.34891E+00
2.40075E-01,3.34876E+00
2.40080E-01,3.34906E+00
2.40085E-01,3.34845E+00
2.40090E-01,3.34738E+00
2.40096E-01,3.34769E+00
2.40101E-01,3.34799E+00
2.40106E-01,3.34876E+00
2.40111E-01,3.34860E+00
2.40116E-01,3.34891E+00
2.40121E-01,3.34860E+00
2.40126E-01,3.34845E+00
2.40131E-01,3.34692E+00
2.40136E-01,3.34738E+00
2.40141E-01,3.34723E+00
2.40146E-01,3.34906E+00
2.40151E-01,3.34891E+00
2.40156E-01,3.34876E+00
2.40161E-01,3.34937E+00
2.40166E-01,3.34937E+00
2.40171E-01,3.34952E+00
2.40176E-01,3.34982E+00
2.40181E-01,3.34952E+00
2.40186E-01,3.34921E+00
2.40191E-01,3.34769E+00
2.40196E-01,3.34845E+00
2.40201E-01,3.34891E+00
2.40206E-01,3.34921E+00
2.40211E-01,3.35028E+00
2.40216E-01,3.35196E+00
2.40222E-01,3.35181E+00
2.40227E-01,3.35059E+00
2.40232E-01,3.35059E+00
2.40237E-01,3.35074E+00
2.40242E-01,3.34998E+00
2.40247E-01,3.35059E+00
2.40252E-01,3.34876E+00
2.40257E-01,3.34799E+00
2.40262E-01,3.34906E+00
2.40267E-01,3.34876E+00
2.40272E-01,3.34921E+00
2.40277E-01,3.34769E+00
2.40282E-01,3.34753E+00
2.40287E-01,3.34799E+00
2.40292E-01,3.34769E+00
2.40297E-01,3.34799E+00
2.40302E-01,3.34815E+00
2.40307E-01,3.34830E+00
2.40312E-01,3.34845E+00
2.40317E-01,3.34738E+00
2.40322E-01,3.34860E+00
2.40327E-01,3.35013E+00
2.40332E-01,3.34982E+00
2.40337E-01,3.34921E+00
2.40342E-01,3.34967E+00
2.40348E-01,3.34982E+00
2.40353E-01,3.34967E+00
2.40358E-01,3.35135E+00
2.40363E-01,3.35089E+00
2.40368E-01,3.35013E+00
2.40373E-01,3.35059E+00
2.40378E-01,3.34967E+00
2.40383E-01,3.35028E+00
2.40388E-01,3.34982E+00
2.40393E-01,3.34921E+00
2.40398E-01,3.34845E+00
2.40403E-01,3.34906E+00
2.40408E-01,3.34952E+00
2.40413E-01,3.34799E+00
2.40418E-01,3.34830E+00
2.40423E-01,3.34860E+00
2.40428E-01,3.34952E+00
2.40433E-01,3.35028E+00
2.40438E-01,3.34982E+00
2.40443E-01,3.34937E+00
2.40448E-01,3.35028E+00
2.40453E-01,3.35043E+00
2.40458E-01,3.34952E+00
2.40463E-01,3.34891E+00
2.40468E-01,3.34799E+00
2.40474E-01,3.34876E+00
2.40479E-01,3.34860E+00
2.40484E-01,3.34845E+00
2.40489E-01,3.34815E+00
2.40494E-01,3.34906E+00
2.40499E-01,3.34982E+00
2.40504E-01,3.35028E+00
2.40509E-01,3.34906E+00
2.40514E-01,3.34876E+00
2.40519E-01,3.34799E+00
2.40524E-01,3.34860E+00
2.40529E-01,3.34753E+00
2.40534E-01,3.34631E+00
2.40539E-01,3.34662E+00
2.40544E-01,3.34616E+00
2.40549E-01,3.34662E+00
2.40554E-01,3.34753E+00
2.40559E-01,3.34769E+00
2.40564E-01,3.34723E+00
2.40569E-01,3.34708E+00
2.40574E-01,3.34647E+00
2.40579E-01,3.34708E+00
2.40584E-01,3.34723E+00
2.40589E-01,3.34753E+00
2.40594E-01,3.34906E+00
2.40600E-01,3.34937E+00
2.40605E-01,3.35028E+00
2.40610E-01,3.35120E+00
2.40615E-01,3.35104E+00
2.40620E-01,3.35013E+00
2.40625E-01,3.34921E+00
2.40630E-01,3.34998E+00
2.40635E-01,3.34982E+00
2.40640E-01,3.35059E+00
2.40645E-01,3.35089E+00
2.40650E-01,3.35074E+00
2.40655E-01,3.35150E+00
2.40660E-01,3.35165E+00
2.40665E-01,3.35120E+00
2.40670E-01,3.35089E+00
2.40675E-01,3.35059E+00
2.40680E-01,3.34998E+00
2.40685E-01,3.35089E+00
2.40690E-01,3.35074E+00
2.40695E-01,3.35074E+00
2.40700E-01,3.35028E+00
2.40705E-01,3.34921E+00
2.40710E-01,3.34876E+00
2.40715E-01,3.34830E+00
2.40720E-01,3.34784E+00
2.40726E-01,3.34708E+00
2.40731E-01,3.34784E+00
2.40736E-01,3.34738E+00
2.40741E-01,3.34876E+00
2.40746E-01,3.34921E+00
2.40751E-01,3.34830E+00
2.40756E-01,3.34860E+00
2.40761E-01,3.34845E+00
2.40766E-01,3.34876E+00
2.40771E-01,3.34876E+00
