in s,C1 in V
-9.9101E-02,3.882E+00
-9.9079E-02,3.198E+00
-9.9079E-02,4.028E+00
-9.9058E-02,3.247E+00
-9.9058E-02,4.175E+00
-9.9036E-02,3.442E+00
-9.9036E-02,4.272E+00
-9.9014E-02,3.589E+00
-9.9014E-02,4.370E+00
-9.8993E-02,3.687E+00
-9.8993E-02,4.517E+00
-9.8971E-02,3.833E+00
-9.8971E-02,4.614E+00
-9.8950E-02,3.931E+00
-9.8950E-02,4.761E+00
-9.8928E-02,4.077E+00
-9.8928E-02,4.907E+00
-9.8906E-02,4.175E+00
-9.8906E-02,5.005E+00
-9.8885E-02,4.321E+00
-9.8885E-02,5.151E+00
-9.8863E-02,4.468E+00
-9.8863E-02,5.249E+00
-9.8842E-02,4.517E+00
-9.8842E-02,5.396E+00
-9.8820E-02,4.712E+00
-9.8820E-02,5.542E+00
-9.8798E-02,4.810E+00
-9.8798E-02,5.737E+00
-9.8777E-02,4.907E+00
-9.8777E-02,5.835E+00
-9.8755E-02,5.103E+00
-9.8755E-02,5.933E+00
-9.8734E-02,5.200E+00
-9.8734E-02,6.079E+00
-9.8712E-02,5.347E+00
-9.8712E-02,6.274E+00
-9.8690E-02,5.493E+00
-9.8690E-02,6.421E+00
-9.8669E-02,5.640E+00
-9.8669E-02,6.616E+00
-9.8647E-02,5.835E+00
-9.8647E-02,6.763E+00
-9.8626E-02,5.981E+00
-9.8626E-02,6.909E+00
-9.8604E-02,6.128E+00
-9.8604E-02,7.104E+00
-9.8582E-02,6.323E+00
-9.8582E-02,7.251E+00
-9.8561E-02,6.519E+00
-9.8561E-02,7.446E+00
-9.8539E-02,6.714E+00
-9.8539E-02,7.642E+00
-9.8518E-02,6.909E+00
-9.8518E-02,7.788E+00
-9.8496E-02,7.104E+00
-9.8496E-02,7.983E+00
-9.8474E-02,7.251E+00
-9.8474E-02,8.179E+00
-9.8453E-02,7.397E+00
-9.8453E-02,8.374E+00
-9.8431E-02,7.593E+00
-9.8431E-02,8.521E+00
-9.8410E-02,7.739E+00
-9.8410E-02,8.716E+00
-9.8388E-02,7.935E+00
-9.8388E-02,8.862E+00
-9.8366E-02,8.081E+00
-9.8366E-02,9.058E+00
-9.8345E-02,8.325E+00
-9.8345E-02,9.204E+00
-9.8323E-02,8.423E+00
-9.8323E-02,9.399E+00
-9.8302E-02,8.618E+00
-9.8302E-02,9.497E+00
-9.8280E-02,8.765E+00
-9.8280E-02,9.644E+00
-9.8258E-02,8.960E+00
-9.8258E-02,9.839E+00
-9.8237E-02,9.155E+00
-9.8237E-02,9.985E+00
-9.8215E-02,9.253E+00
-9.8215E-02,1.018E+01
-9.8194E-02,9.399E+00
-9.8194E-02,1.028E+01
-9.8172E-02,9.546E+00
-9.8172E-02,1.047E+01
-9.8150E-02,9.692E+00
-9.8150E-02,1.062E+01
-9.8129E-02,9.888E+00
-9.8129E-02,1.072E+01
-9.8107E-02,1.003E+01
-9.8107E-02,1.082E+01
-9.8086E-02,1.013E+01
-9.8086E-02,1.101E+01
-9.8064E-02,1.028E+01
-9.8064E-02,1.111E+01
-9.8042E-02,1.038E+01
-9.8042E-02,1.121E+01
-9.8021E-02,1.057E+01
-9.8021E-02,1.140E+01
-9.7999E-02,1.067E+01
-9.7999E-02,1.150E+01
-9.7978E-02,1.082E+01
-9.7978E-02,1.165E+01
-9.7956E-02,1.096E+01
-9.7956E-02,1.174E+01
-9.7934E-02,1.101E+01
-9.7934E-02,1.179E+01
-9.7913E-02,1.116E+01
-9.7913E-02,1.194E+01
-9.7891E-02,1.130E+01
-9.7891E-02,1.208E+01
-9.7870E-02,1.140E+01
-9.7870E-02,1.213E+01
-9.7848E-02,1.150E+01
-9.7848E-02,1.228E+01
-9.7826E-02,1.160E+01
-9.7826E-02,1.228E+01
-9.7805E-02,1.165E+01
-9.7805E-02,1.238E+01
-9.7783E-02,1.169E+01
-9.7783E-02,1.248E+01
-9.7762E-02,1.174E+01
-9.7762E-02,1.248E+01
-9.7740E-02,1.184E+01
-9.7740E-02,1.257E+01
-9.7718E-02,1.184E+01
-9.7718E-02,1.262E+01
-9.7697E-02,1.199E+01
-9.7697E-02,1.267E+01
-9.7675E-02,1.204E+01
-9.7675E-02,1.282E+01
-9.7654E-02,1.213E+01
-9.7654E-02,1.287E+01
-9.7632E-02,1.218E+01
-9.7632E-02,1.287E+01
-9.7610E-02,1.223E+01
-9.7610E-02,1.296E+01
-9.7589E-02,1.228E+01
-9.7589E-02,1.301E+01
-9.7567E-02,1.238E+01
-9.7567E-02,1.306E+01
-9.7546E-02,1.243E+01
-9.7546E-02,1.311E+01
-9.7524E-02,1.243E+01
-9.7524E-02,1.321E+01
-9.7502E-02,1.257E+01
-9.7502E-02,1.321E+01
-9.7481E-02,1.257E+01
-9.7481E-02,1.326E+01
-9.7459E-02,1.267E+01
-9.7459E-02,1.335E+01
-9.7438E-02,1.272E+01
-9.7438E-02,1.340E+01
-9.7416E-02,1.277E+01
-9.7416E-02,1.345E+01
-9.7394E-02,1.277E+01
-9.7394E-02,1.350E+01
-9.7373E-02,1.287E+01
-9.7373E-02,1.355E+01
-9.7351E-02,1.296E+01
-9.7351E-02,1.365E+01
-9.7330E-02,1.296E+01
-9.7330E-02,1.370E+01
-9.7308E-02,1.306E+01
-9.7308E-02,1.379E+01
-9.7286E-02,1.316E+01
-9.7286E-02,1.389E+01
-9.7265E-02,1.321E+01
-9.7265E-02,1.394E+01
-9.7243E-02,1.331E+01
-9.7243E-02,1.404E+01
-9.7222E-02,1.345E+01
-9.7222E-02,1.423E+01
-9.7200E-02,1.350E+01
-9.7200E-02,1.428E+01
-9.7178E-02,1.360E+01
-9.7178E-02,1.443E+01
-9.7157E-02,1.370E+01
-9.7157E-02,1.448E+01
-9.7135E-02,1.379E+01
-9.7135E-02,1.462E+01
-9.7114E-02,1.394E+01
-9.7114E-02,1.477E+01
-9.7092E-02,1.404E+01
-9.7092E-02,1.492E+01
-9.7070E-02,1.418E+01
-9.7070E-02,1.497E+01
-9.7049E-02,1.428E+01
-9.7049E-02,1.506E+01
-9.7027E-02,1.438E+01
-9.7027E-02,1.521E+01
-9.7006E-02,1.453E+01
-9.7006E-02,1.531E+01
-9.6984E-02,1.458E+01
-9.6984E-02,1.545E+01
-9.6962E-02,1.477E+01
-9.6962E-02,1.550E+01
-9.6941E-02,1.487E+01
-9.6941E-02,1.565E+01
-9.6919E-02,1.497E+01
-9.6919E-02,1.575E+01
-9.6898E-02,1.511E+01
-9.6898E-02,1.584E+01
-9.6876E-02,1.521E+01
-9.6876E-02,1.599E+01
-9.6854E-02,1.526E+01
-9.6854E-02,1.614E+01
-9.6833E-02,1.541E+01
-9.6833E-02,1.619E+01
-9.6811E-02,1.550E+01
-9.6811E-02,1.628E+01
-9.6790E-02,1.560E+01
-9.6790E-02,1.638E+01
-9.6768E-02,1.575E+01
-9.6768E-02,1.643E+01
-9.6746E-02,1.580E+01
-9.6746E-02,1.653E+01
-9.6725E-02,1.594E+01
-9.6725E-02,1.663E+01
-9.6703E-02,1.599E+01
-9.6703E-02,1.677E+01
-9.6682E-02,1.614E+01
-9.6682E-02,1.687E+01
-9.6660E-02,1.619E+01
-9.6660E-02,1.697E+01
-9.6638E-02,1.633E+01
-9.6638E-02,1.711E+01
-9.6617E-02,1.648E+01
-9.6617E-02,1.726E+01
-9.6595E-02,1.658E+01
-9.6595E-02,1.746E+01
-9.6574E-02,1.672E+01
-9.6574E-02,1.750E+01
-9.6552E-02,1.687E+01
-9.6552E-02,1.765E+01
-9.6530E-02,1.692E+01
-9.6530E-02,1.775E+01
-9.6509E-02,1.707E+01
-9.6509E-02,1.790E+01
-9.6487E-02,1.711E+01
-9.6487E-02,1.799E+01
-9.6466E-02,1.731E+01
-9.6466E-02,1.814E+01
-9.6444E-02,1.746E+01
-9.6444E-02,1.824E+01
-9.6422E-02,1.755E+01
-9.6422E-02,1.838E+01
-9.6401E-02,1.770E+01
-9.6401E-02,1.848E+01
-9.6379E-02,1.780E+01
-9.6379E-02,1.858E+01
-9.6358E-02,1.794E+01
-9.6358E-02,1.877E+01
-9.6336E-02,1.799E+01
-9.6336E-02,1.887E+01
-9.6314E-02,1.814E+01
-9.6314E-02,1.897E+01
-9.6293E-02,1.824E+01
-9.6293E-02,1.907E+01
-9.6271E-02,1.833E+01
-9.6271E-02,1.917E+01
-9.6250E-02,1.843E+01
-9.6250E-02,1.926E+01
-9.6228E-02,1.853E+01
-9.6228E-02,1.931E+01
-9.6206E-02,1.863E+01
-9.6206E-02,1.936E+01
-9.6185E-02,1.868E+01
-9.6185E-02,1.941E+01
-9.6163E-02,1.877E+01
-9.6163E-02,1.946E+01
-9.6142E-02,1.882E+01
-9.6142E-02,1.960E+01
-9.6120E-02,1.882E+01
-9.6120E-02,1.960E+01
-9.6098E-02,1.887E+01
-9.6098E-02,1.960E+01
-9.6077E-02,1.897E+01
-9.6077E-02,1.960E+01
-9.6055E-02,1.902E+01
-9.6055E-02,1.970E+01
-9.6034E-02,1.902E+01
-9.6034E-02,1.975E+01
-9.6012E-02,1.907E+01
-9.6012E-02,1.975E+01
-9.5990E-02,1.907E+01
-9.5990E-02,1.985E+01
-9.5969E-02,1.907E+01
-9.5969E-02,1.985E+01
-9.5947E-02,1.917E+01
-9.5947E-02,1.985E+01
-9.5926E-02,1.917E+01
-9.5926E-02,1.985E+01
-9.5904E-02,1.917E+01
-9.5904E-02,1.985E+01
-9.5882E-02,1.917E+01
-9.5882E-02,1.985E+01
-9.5861E-02,1.921E+01
-9.5861E-02,1.990E+01
-9.5839E-02,1.917E+01
-9.5839E-02,1.990E+01
-9.5818E-02,1.917E+01
-9.5818E-02,1.995E+01
-9.5796E-02,1.926E+01
-9.5796E-02,2.000E+01
-9.5774E-02,1.931E+01
-9.5774E-02,2.000E+01
-9.5753E-02,1.931E+01
-9.5753E-02,2.004E+01
-9.5731E-02,1.936E+01
-9.5731E-02,2.004E+01
-9.5710E-02,1.936E+01
-9.5710E-02,2.004E+01
-9.5688E-02,1.941E+01
-9.5688E-02,2.004E+01
-9.5666E-02,1.941E+01
-9.5666E-02,2.014E+01
-9.5645E-02,1.946E+01
-9.5645E-02,2.014E+01
-9.5623E-02,1.946E+01
-9.5623E-02,2.019E+01
-9.5602E-02,1.951E+01
-9.5602E-02,2.019E+01
-9.5580E-02,1.956E+01
-9.5580E-02,2.019E+01
-9.5558E-02,1.956E+01
-9.5558E-02,2.029E+01
-9.5537E-02,1.960E+01
-9.5537E-02,2.034E+01
-9.5515E-02,1.965E+01
-9.5515E-02,2.039E+01
-9.5494E-02,1.970E+01
-9.5494E-02,2.039E+01
-9.5472E-02,1.975E+01
-9.5472E-02,2.048E+01
-9.5450E-02,1.980E+01
-9.5450E-02,2.053E+01
-9.5429E-02,1.985E+01
-9.5429E-02,2.058E+01
-9.5407E-02,1.990E+01
-9.5407E-02,2.063E+01
-9.5386E-02,1.995E+01
-9.5386E-02,2.068E+01
-9.5364E-02,2.000E+01
-9.5364E-02,2.068E+01
-9.5342E-02,2.004E+01
-9.5342E-02,2.073E+01
-9.5321E-02,2.009E+01
-9.5321E-02,2.078E+01
-9.5299E-02,2.014E+01
-9.5299E-02,2.087E+01
-9.5278E-02,2.019E+01
-9.5278E-02,2.092E+01
-9.5256E-02,2.024E+01
-9.5256E-02,2.102E+01
-9.5234E-02,2.024E+01
-9.5234E-02,2.102E+01
-9.5213E-02,2.029E+01
-9.5213E-02,2.097E+01
-9.5191E-02,2.029E+01
-9.5191E-02,2.097E+01
-9.5170E-02,2.029E+01
-9.5170E-02,2.102E+01
-9.5148E-02,2.034E+01
-9.5148E-02,2.102E+01
-9.5126E-02,2.034E+01
-9.5126E-02,2.102E+01
-9.5105E-02,2.039E+01
-9.5105E-02,2.107E+01
-9.5083E-02,2.039E+01
-9.5083E-02,2.107E+01
-9.5062E-02,2.039E+01
-9.5062E-02,2.107E+01
-9.5040E-02,2.043E+01
-9.5040E-02,2.107E+01
-9.5018E-02,2.043E+01
-9.5018E-02,2.107E+01
-9.4997E-02,2.043E+01
-9.4997E-02,2.112E+01
-9.4975E-02,2.043E+01
-9.4975E-02,2.112E+01
-9.4954E-02,2.048E+01
-9.4954E-02,2.112E+01
-9.4932E-02,2.048E+01
-9.4932E-02,2.122E+01
-9.4910E-02,2.048E+01
-9.4910E-02,2.122E+01
-9.4889E-02,2.043E+01
-9.4889E-02,2.117E+01
-9.4867E-02,2.043E+01
-9.4867E-02,2.122E+01
-9.4846E-02,2.053E+01
-9.4846E-02,2.122E+01
-9.4824E-02,2.053E+01
-9.4824E-02,2.122E+01
-9.4802E-02,2.048E+01
-9.4802E-02,2.122E+01
-9.4781E-02,2.048E+01
-9.4781E-02,2.122E+01
-9.4759E-02,2.048E+01
-9.4759E-02,2.122E+01
-9.4738E-02,2.048E+01
-9.4738E-02,2.122E+01
-9.4716E-02,2.058E+01
-9.4716E-02,2.126E+01
-9.4694E-02,2.058E+01
-9.4694E-02,2.126E+01
-9.4673E-02,2.058E+01
-9.4673E-02,2.126E+01
-9.4651E-02,2.058E+01
-9.4651E-02,2.126E+01
-9.4630E-02,2.058E+01
-9.4630E-02,2.126E+01
-9.4608E-02,2.058E+01
-9.4608E-02,2.122E+01
-9.4586E-02,2.058E+01
-9.4586E-02,2.126E+01
-9.4565E-02,2.058E+01
-9.4565E-02,2.126E+01
-9.4543E-02,2.053E+01
-9.4543E-02,2.126E+01
-9.4522E-02,2.053E+01
-9.4522E-02,2.126E+01
-9.4500E-02,2.063E+01
-9.4500E-02,2.126E+01
-9.4478E-02,2.058E+01
-9.4478E-02,2.126E+01
-9.4457E-02,2.058E+01
-9.4457E-02,2.131E+01
-9.4435E-02,2.058E+01
-9.4435E-02,2.131E+01
-9.4414E-02,2.063E+01
-9.4414E-02,2.126E+01
-9.4392E-02,2.063E+01
-9.4392E-02,2.131E+01
-9.4370E-02,2.063E+01
-9.4370E-02,2.131E+01
-9.4349E-02,2.058E+01
-9.4349E-02,2.126E+01
-9.4327E-02,2.058E+01
-9.4327E-02,2.126E+01
-9.4306E-02,2.063E+01
-9.4306E-02,2.136E+01
-9.4284E-02,2.063E+01
-9.4284E-02,2.136E+01
-9.4262E-02,2.058E+01
-9.4262E-02,2.126E+01
-9.4241E-02,2.058E+01
-9.4241E-02,2.131E+01
-9.4219E-02,2.063E+01
-9.4219E-02,2.136E+01
-9.4198E-02,2.063E+01
-9.4198E-02,2.136E+01
-9.4176E-02,2.058E+01
-9.4176E-02,2.126E+01
-9.4154E-02,2.058E+01
-9.4154E-02,2.126E+01
-9.4133E-02,2.063E+01
-9.4133E-02,2.126E+01
-9.4111E-02,2.063E+01
-9.4111E-02,2.126E+01
-9.4090E-02,2.063E+01
-9.4090E-02,2.126E+01
-9.4068E-02,2.063E+01
-9.4068E-02,2.126E+01
-9.4046E-02,2.063E+01
-9.4046E-02,2.126E+01
-9.4025E-02,2.063E+01
-9.4025E-02,2.126E+01
-9.4003E-02,2.058E+01
-9.4003E-02,2.126E+01
-9.3982E-02,2.058E+01
-9.3982E-02,2.126E+01
-9.3960E-02,2.058E+01
-9.3960E-02,2.126E+01
-9.3938E-02,2.058E+01
-9.3938E-02,2.126E+01
-9.3917E-02,2.063E+01
-9.3917E-02,2.122E+01
-9.3895E-02,2.058E+01
-9.3895E-02,2.122E+01
-9.3874E-02,2.058E+01
-9.3874E-02,2.122E+01
-9.3852E-02,2.058E+01
-9.3852E-02,2.122E+01
-9.3830E-02,2.058E+01
-9.3830E-02,2.122E+01
-9.3809E-02,2.048E+01
-9.3809E-02,2.122E+01
-9.3787E-02,2.048E+01
-9.3787E-02,2.122E+01
-9.3766E-02,2.058E+01
-9.3766E-02,2.122E+01
-9.3744E-02,2.053E+01
-9.3744E-02,2.122E+01
-9.3722E-02,2.048E+01
-9.3722E-02,2.122E+01
-9.3701E-02,2.048E+01
-9.3701E-02,2.122E+01
-9.3679E-02,2.048E+01
-9.3679E-02,2.112E+01
-9.3658E-02,2.048E+01
-9.3658E-02,2.112E+01
-9.3636E-02,2.048E+01
-9.3636E-02,2.112E+01
-9.3614E-02,2.043E+01
-9.3614E-02,2.107E+01
-9.3593E-02,2.034E+01
-9.3593E-02,2.107E+01
-9.3571E-02,2.029E+01
-9.3571E-02,2.107E+01
-9.3550E-02,2.029E+01
-9.3550E-02,2.102E+01
-9.3528E-02,2.024E+01
-9.3528E-02,2.092E+01
-9.3506E-02,2.019E+01
-9.3506E-02,2.092E+01
-9.3485E-02,2.014E+01
-9.3485E-02,2.087E+01
-9.3463E-02,2.004E+01
-9.3463E-02,2.078E+01
-9.3442E-02,2.004E+01
-9.3442E-02,2.073E+01
-9.3420E-02,1.995E+01
-9.3420E-02,2.068E+01
-9.3398E-02,1.985E+01
-9.3398E-02,2.058E+01
-9.3377E-02,1.975E+01
-9.3377E-02,2.053E+01
-9.3355E-02,1.960E+01
-9.3355E-02,2.039E+01
-9.3334E-02,1.946E+01
-9.3334E-02,2.029E+01
-9.3312E-02,1.936E+01
-9.3312E-02,2.019E+01
-9.3290E-02,1.921E+01
-9.3290E-02,2.004E+01
-9.3269E-02,1.907E+01
-9.3269E-02,1.995E+01
-9.3247E-02,1.892E+01
-9.3247E-02,1.980E+01
-9.3226E-02,1.882E+01
-9.3226E-02,1.970E+01
-9.3204E-02,1.863E+01
-9.3204E-02,1.951E+01
-9.3182E-02,1.853E+01
-9.3182E-02,1.941E+01
-9.3161E-02,1.838E+01
-9.3161E-02,1.926E+01
-9.3139E-02,1.829E+01
-9.3139E-02,1.912E+01
-9.3118E-02,1.814E+01
-9.3118E-02,1.897E+01
-9.3096E-02,1.799E+01
-9.3096E-02,1.887E+01
-9.3074E-02,1.790E+01
-9.3074E-02,1.877E+01
-9.3053E-02,1.775E+01
-9.3053E-02,1.858E+01
-9.3031E-02,1.775E+01
-9.3031E-02,1.853E+01
-9.3010E-02,1.765E+01
-9.3010E-02,1.843E+01
-9.2988E-02,1.755E+01
-9.2988E-02,1.833E+01
-9.2966E-02,1.741E+01
-9.2966E-02,1.824E+01
-9.2945E-02,1.741E+01
-9.2945E-02,1.809E+01
-9.2923E-02,1.726E+01
-9.2923E-02,1.804E+01
-9.2902E-02,1.721E+01
-9.2902E-02,1.794E+01
-9.2880E-02,1.711E+01
-9.2880E-02,1.790E+01
-9.2858E-02,1.707E+01
-9.2858E-02,1.780E+01
-9.2837E-02,1.702E+01
-9.2837E-02,1.770E+01
-9.2815E-02,1.692E+01
-9.2815E-02,1.760E+01
-9.2794E-02,1.682E+01
-9.2794E-02,1.755E+01
-9.2772E-02,1.672E+01
-9.2772E-02,1.750E+01
-9.2750E-02,1.667E+01
-9.2750E-02,1.741E+01
-9.2729E-02,1.658E+01
-9.2729E-02,1.731E+01
-9.2707E-02,1.648E+01
-9.2707E-02,1.731E+01
-9.2686E-02,1.638E+01
-9.2686E-02,1.716E+01
-9.2664E-02,1.628E+01
-9.2664E-02,1.711E+01
-9.2642E-02,1.619E+01
-9.2642E-02,1.697E+01
-9.2621E-02,1.609E+01
-9.2621E-02,1.682E+01
-9.2599E-02,1.604E+01
-9.2599E-02,1.677E+01
-9.2578E-02,1.599E+01
-9.2578E-02,1.667E+01
-9.2556E-02,1.594E+01
-9.2556E-02,1.663E+01
-9.2534E-02,1.580E+01
-9.2534E-02,1.653E+01
-9.2513E-02,1.575E+01
-9.2513E-02,1.648E+01
-9.2491E-02,1.560E+01
-9.2491E-02,1.638E+01
-9.2470E-02,1.555E+01
-9.2470E-02,1.628E+01
-9.2448E-02,1.541E+01
-9.2448E-02,1.624E+01
-9.2426E-02,1.536E+01
-9.2426E-02,1.609E+01
-9.2405E-02,1.526E+01
-9.2405E-02,1.604E+01
-9.2383E-02,1.511E+01
-9.2383E-02,1.589E+01
-9.2362E-02,1.511E+01
-9.2362E-02,1.584E+01
-9.2340E-02,1.497E+01
-9.2340E-02,1.575E+01
-9.2318E-02,1.492E+01
-9.2318E-02,1.565E+01
-9.2297E-02,1.482E+01
-9.2297E-02,1.555E+01
-9.2275E-02,1.472E+01
-9.2275E-02,1.545E+01
-9.2254E-02,1.467E+01
-9.2254E-02,1.541E+01
-9.2232E-02,1.453E+01
-9.2232E-02,1.536E+01
-9.2210E-02,1.448E+01
-9.2210E-02,1.521E+01
-9.2189E-02,1.438E+01
-9.2189E-02,1.516E+01
-9.2167E-02,1.433E+01
-9.2167E-02,1.506E+01
-9.2146E-02,1.423E+01
-9.2146E-02,1.497E+01
-9.2124E-02,1.414E+01
-9.2124E-02,1.492E+01
-9.2102E-02,1.404E+01
-9.2102E-02,1.482E+01
-9.2081E-02,1.389E+01
-9.2081E-02,1.467E+01
-9.2059E-02,1.379E+01
-9.2059E-02,1.458E+01
-9.2038E-02,1.370E+01
-9.2038E-02,1.448E+01
-9.2016E-02,1.355E+01
-9.2016E-02,1.438E+01
-9.1994E-02,1.345E+01
-9.1994E-02,1.428E+01
-9.1973E-02,1.326E+01
-9.1973E-02,1.418E+01
-9.1951E-02,1.326E+01
-9.1951E-02,1.404E+01
-9.1930E-02,1.311E+01
-9.1930E-02,1.389E+01
-9.1908E-02,1.292E+01
-9.1908E-02,1.375E+01
-9.1886E-02,1.282E+01
-9.1886E-02,1.360E+01
-9.1865E-02,1.262E+01
-9.1865E-02,1.350E+01
-9.1843E-02,1.243E+01
-9.1843E-02,1.335E+01
-9.1822E-02,1.238E+01
-9.1822E-02,1.321E+01
-9.1800E-02,1.218E+01
-9.1800E-02,1.306E+01
-9.1778E-02,1.208E+01
-9.1778E-02,1.287E+01
-9.1757E-02,1.194E+01
-9.1757E-02,1.282E+01
-9.1735E-02,1.179E+01
-9.1735E-02,1.267E+01
-9.1714E-02,1.165E+01
-9.1714E-02,1.252E+01
-9.1692E-02,1.155E+01
-9.1692E-02,1.243E+01
-9.1670E-02,1.145E+01
-9.1670E-02,1.228E+01
-9.1649E-02,1.135E+01
-9.1649E-02,1.218E+01
-9.1627E-02,1.121E+01
-9.1627E-02,1.204E+01
-9.1606E-02,1.111E+01
-9.1606E-02,1.189E+01
-9.1584E-02,1.101E+01
-9.1584E-02,1.179E+01
-9.1562E-02,1.086E+01
-9.1562E-02,1.174E+01
-9.1541E-02,1.082E+01
-9.1541E-02,1.160E+01
-9.1519E-02,1.072E+01
-9.1519E-02,1.155E+01
-9.1498E-02,1.057E+01
-9.1498E-02,1.135E+01
-9.1476E-02,1.047E+01
-9.1476E-02,1.135E+01
-9.1454E-02,1.042E+01
-9.1454E-02,1.121E+01
-9.1433E-02,1.028E+01
-9.1433E-02,1.111E+01
-9.1411E-02,1.023E+01
-9.1411E-02,1.101E+01
-9.1390E-02,1.008E+01
-9.1390E-02,1.086E+01
-9.1368E-02,9.937E+00
-9.1368E-02,1.077E+01
-9.1346E-02,9.888E+00
-9.1346E-02,1.067E+01
-9.1325E-02,9.741E+00
-9.1325E-02,1.057E+01
-9.1303E-02,9.644E+00
-9.1303E-02,1.042E+01
-9.1282E-02,9.546E+00
-9.1282E-02,1.033E+01
-9.1260E-02,9.351E+00
-9.1260E-02,1.018E+01
-9.1238E-02,9.253E+00
-9.1238E-02,1.008E+01
-9.1217E-02,9.106E+00
-9.1217E-02,9.985E+00
-9.1195E-02,8.960E+00
-9.1195E-02,9.839E+00
-9.1174E-02,8.911E+00
-9.1174E-02,9.741E+00
-9.1152E-02,8.813E+00
-9.1152E-02,9.644E+00
-9.1130E-02,8.765E+00
-9.1130E-02,9.546E+00
-9.1109E-02,8.618E+00
-9.1109E-02,9.448E+00
-9.1087E-02,8.521E+00
-9.1087E-02,9.302E+00
-9.1066E-02,8.423E+00
-9.1066E-02,9.253E+00
-9.1044E-02,8.276E+00
-9.1044E-02,9.058E+00
-9.1022E-02,8.081E+00
-9.1022E-02,9.009E+00
-9.1001E-02,7.983E+00
-9.1001E-02,8.862E+00
-9.0979E-02,7.886E+00
-9.0979E-02,8.716E+00
-9.0958E-02,7.739E+00
-9.0958E-02,8.569E+00
-9.0936E-02,7.593E+00
-9.0936E-02,8.423E+00
-9.0914E-02,7.495E+00
-9.0914E-02,8.325E+00
-9.0893E-02,7.349E+00
-9.0893E-02,8.228E+00
-9.0871E-02,7.202E+00
-9.0871E-02,8.032E+00
-9.0850E-02,7.104E+00
-9.0850E-02,7.935E+00
-9.0828E-02,7.007E+00
-9.0828E-02,7.788E+00
-9.0806E-02,6.860E+00
-9.0806E-02,7.642E+00
-9.0785E-02,6.665E+00
-9.0785E-02,7.544E+00
-9.0763E-02,6.519E+00
-9.0763E-02,7.397E+00
-9.0742E-02,6.372E+00
-9.0742E-02,7.251E+00
-9.0720E-02,6.226E+00
-9.0720E-02,7.104E+00
-9.0698E-02,6.030E+00
-9.0698E-02,6.958E+00
-9.0677E-02,5.835E+00
-9.0677E-02,6.812E+00
-9.0655E-02,5.737E+00
-9.0655E-02,6.616E+00
-9.0634E-02,5.542E+00
-9.0634E-02,6.470E+00
-9.0612E-02,5.347E+00
-9.0612E-02,6.323E+00
-9.0590E-02,5.151E+00
-9.0590E-02,6.079E+00
-9.0569E-02,5.005E+00
-9.0569E-02,5.933E+00
-9.0547E-02,4.761E+00
-9.0547E-02,5.737E+00
-9.0526E-02,4.565E+00
-9.0526E-02,5.542E+00
-9.0504E-02,4.370E+00
-9.0504E-02,5.347E+00
-9.0482E-02,4.224E+00
-9.0482E-02,5.200E+00
-9.0461E-02,3.979E+00
-9.0461E-02,4.956E+00
-9.0439E-02,3.833E+00
-9.0439E-02,4.810E+00
-9.0418E-02,3.589E+00
-9.0418E-02,4.565E+00
-9.0396E-02,3.394E+00
-9.0396E-02,4.321E+00
-9.0374E-02,3.149E+00
-9.0374E-02,4.175E+00
-9.0353E-02,3.052E+00
-9.0353E-02,3.979E+00
-9.0331E-02,2.808E+00
-9.0331E-02,3.735E+00
-9.0310E-02,2.563E+00
-9.0310E-02,3.589E+00
-9.0288E-02,2.417E+00
-9.0288E-02,3.394E+00
-9.0266E-02,2.222E+00
-9.0266E-02,3.149E+00
-9.0245E-02,2.075E+00
-9.0245E-02,3.052E+00
-9.0223E-02,1.880E+00
-9.0223E-02,2.856E+00
-9.0202E-02,1.685E+00
-9.0202E-02,2.661E+00
-9.0180E-02,1.538E+00
-9.0180E-02,2.466E+00
-9.0158E-02,1.343E+00
-9.0158E-02,2.319E+00
-9.0137E-02,1.147E+00
-9.0137E-02,2.124E+00
-9.0115E-02,1.001E+00
-9.0115E-02,1.929E+00
-9.0094E-02,8.057E-01
-9.0094E-02,1.782E+00
-9.0072E-02,6.592E-01
-9.0072E-02,1.587E+00
-9.0050E-02,5.615E-01
-9.0050E-02,1.440E+00
-9.0029E-02,3.662E-01
-9.0029E-02,1.343E+00
-9.0007E-02,2.686E-01
-9.0007E-02,1.196E+00
-8.9986E-02,1.221E-01
-8.9986E-02,1.050E+00
-8.9964E-02,2.441E-02
-8.9964E-02,9.033E-01
-8.9942E-02,-7.324E-02
-8.9942E-02,8.545E-01
-8.9921E-02,-2.686E-01
-8.9921E-02,6.592E-01
-8.9899E-02,-3.174E-01
-8.9899E-02,5.127E-01
-8.9878E-02,-4.639E-01
-8.9878E-02,3.662E-01
-8.9856E-02,-5.127E-01
-8.9856E-02,3.174E-01
-8.9834E-02,-6.592E-01
-8.9834E-02,1.709E-01
-8.9813E-02,-8.057E-01
-8.9813E-02,1.221E-01
-8.9791E-02,-8.545E-01
-8.9791E-02,-2.441E-02
-8.9770E-02,-1.001E+00
-8.9770E-02,-7.324E-02
-8.9748E-02,-1.099E+00
-8.9748E-02,-2.197E-01
-8.9726E-02,-1.196E+00
-8.9726E-02,-3.662E-01
-8.9705E-02,-1.245E+00
-8.9705E-02,-4.150E-01
-8.9683E-02,-1.343E+00
-8.9683E-02,-5.127E-01
